Nama Restoran,Nama,Pengguna Gojek Sejak,Rating,Ulasan,Produk yang Dibeli,Tanggal Beli,Waktu Scraping
"Frutamix Cold Pressed Juice & Healthy Smoothie Bowl, Sukolilo",C*******,20 Mei 2022,5.0,terimakasihh pak!! 😊🙏,Ultimate Gluten Free Bread,7 Agustus 2022,2025-07-11 07:34:41
"Frutamix Cold Pressed Juice & Healthy Smoothie Bowl, Sukolilo",J** P******,14 Juni 2015,4.0,"Kualitas juicenya bagus, tapi porsinya terlalu dikit.",Immune Kicker,10 Juli 2022,2025-07-11 07:34:41
"Frutamix Cold Pressed Juice & Healthy Smoothie Bowl, Sukolilo",H**** E***** R**** N*********,11 Januari 2016,5.0,juice nya enak2 semua 😍😍,Kalefornia - Cold Pressed Juice - Heartbeet,11 Juni 2022,2025-07-11 07:34:41
"Frutamix Cold Pressed Juice & Healthy Smoothie Bowl, Sukolilo",arief budiman,21 Agustus 2015,5.0,great juice concept,Cold Pressed Juice - The Smurfs (NEW) - Double Protection Shots (Pure Extract 50 mL) - Corona Fighter Shots (Pure Extract 50 mL) - Immunity + Shots (Pure Extract 50 mL),19 Februari 2022,2025-07-11 07:34:41
"Frutamix Cold Pressed Juice & Healthy Smoothie Bowl, Sukolilo",Siok Ah,7 Februari 2016,5.0,all greattt ❤❤❤,Guten Free & Vegan Nastar - Strawberry Lychee Sago - Mango Sago Almond - Vegan Red Bean Bun - Skinny Banana Bread (2 slices),13 Februari 2022,2025-07-11 07:34:41
"Frutamix Cold Pressed Juice & Healthy Smoothie Bowl, Sukolilo",N****,21 November 2015,5.0,"Rasa ok, cuma dengan harga segitu agak mahal drpada toko sebelah",Cold Pressed Juice - Love Struck - Cold Pressed juice - Black Magic,13 Februari 2022,2025-07-11 07:34:41
"Frutamix Cold Pressed Juice & Healthy Smoothie Bowl, Sukolilo",oik laurentia,2 Desember 2015,1.0,Salah kirim saya pesan vegan oat bread ya g dikirim granola,Free Vsoy Multigrain Buy 2 Vegan Oat Bread,9 Desember 2021,2025-07-11 07:34:41
"Frutamix Cold Pressed Juice & Healthy Smoothie Bowl, Sukolilo",G**** Y*******,31 Juli 2016,5.0,"Order berkali"" dan gak pernah kecewa. Rasa pas serta porsi nya cukup 👍",Cold Pressed Juice - Beauty & The Beet - Premium Almond Mylk - Original (500 mL),18 November 2021,2025-07-11 07:34:41
"Frutamix Cold Pressed Juice & Healthy Smoothie Bowl, Sukolilo",V****,6 Agustus 2015,4.0,Ada 1 botol yang penyok nih,Immunity Bundle - Premium Almond Mylk - Original (500 mL),8 November 2021,2025-07-11 07:34:41
"Frutamix Cold Pressed Juice & Healthy Smoothie Bowl, Sukolilo",T*** H***** E*****,7 Juli 2016,5.0,Sering promo dan enaak 😍,Unicorn Oat Bread Vegan Roti Tawar - Cold Pressed Juice - Toxin Fluxher - Cold Pressed Juice - The Smurfs (NEW),8 November 2021,2025-07-11 07:34:41
"Frutamix Cold Pressed Juice & Healthy Smoothie Bowl, Sukolilo",F*** G******,25 November 2019,1.0,kenapa saya hanya di antar 2 item? kurang 1 empon empon.,Cold Pressed juice - Black Magic - Empon Drink (200 mL),30 Oktober 2021,2025-07-11 07:34:41
"Frutamix Cold Pressed Juice & Healthy Smoothie Bowl, Sukolilo",R***,2 Juli 2018,5.0,"seger tapi agak kecewa karena pesanan yg saya terima tidak lengkap. kurang 1 botol lagi. tapi masalah sudah diselesaikan oleh gojek
next time harus lebih teliti lagi ya",Immune Kicker - Power Ranger - Empon Drink (200 mL),21 Oktober 2021,2025-07-11 07:34:41
"Frutamix Cold Pressed Juice & Healthy Smoothie Bowl, Sukolilo",G**** Y*******,31 Juli 2016,5.0,"Mantap, porsi dan rasa nya pas. Thank you 👍",Cold Pressed Juice - Heartbeet - Premium Almond Mylk - Chocolate (500 mL),29 September 2021,2025-07-11 07:34:41
"Frutamix Cold Pressed Juice & Healthy Smoothie Bowl, Sukolilo",V****,6 Agustus 2015,2.0,Beli 4 botol tapi 1 botol rusak,Cold Pressed Juice - Beauty & The Beet - Cold Pressed Juice - Orange Blast - Cold Pressed Juice - The Smurfs (NEW) - Cold Pressed Juice - The Hulk,13 September 2021,2025-07-11 07:34:41
"Frutamix Cold Pressed Juice & Healthy Smoothie Bowl, Sukolilo",F*****,16 Juni 2015,5.0,sempet beliin buat temen biar nambah imun dan gizi karena praktis tinggal minum tapi gizinya sama kayak makan buah dan sayur. ternyata ada snack nya juga yg tentunya lebih sehat dong yaa. thanks!,Immune Booster Shots (Pure Extract 50 mL) - Cold Pressed Juice - Heartbeet - Skinny Brownies (2 slices),17 Juli 2021,2025-07-11 07:34:41
"Frutamix Cold Pressed Juice & Healthy Smoothie Bowl, Sukolilo",R**** P****,13 Desember 2016,5.0,variasinya ditambahin donk biar seru milihnya,Cold Pressed juice - Black Magic - Cold Pressed Juice - The Smurfs (NEW),15 Juli 2021,2025-07-11 07:34:41
"Frutamix Cold Pressed Juice & Healthy Smoothie Bowl, Sukolilo",N**** M****** K******,29 Januari 2017,5.0,enak bgt favorite ku....apa aja enak tp gk semua ready sayangnya....,Skinny Banana Bread (2 slices) - Skinny Brownies (2 slices) - Roti Tawar Vegan Low GI Multiseed - Vegan Red Bean Bun,12 Juli 2021,2025-07-11 07:34:41
"Frutamix Cold Pressed Juice & Healthy Smoothie Bowl, Sukolilo",F***** F****,24 September 2015,5.0,recommended banget,Cold Pressed Juice - The Hulk - Kalefornia - Cold Pressed Juice - The Smurfs (NEW),12 September 2020,2025-07-11 07:34:41
"Frutamix Cold Pressed Juice & Healthy Smoothie Bowl, Sukolilo",T*** A*******,18 November 2017,5.0,"Ditengah isu virus ,Frutamix sangat peduli  sekali pada driver dengan menyediakan promo minuman yang dapat diorder oleh customer bagi para driver go food ❤️ Good Joob frutamix 🙏🏻👍🏻",Premium Almond Latte (500 mL) - Premium Almond Mylk - Chocolate (500 mL),2 April 2020,2025-07-11 07:34:41
"Frutamix Cold Pressed Juice & Healthy Smoothie Bowl, Sukolilo",H**** E***** R**** N*********,11 Januari 2016,5.0,selalu puas dengan rasanya,Premium Almond Mylk - Chocolate (500 mL),29 Februari 2020,2025-07-11 07:34:41
"Frutamix Cold Pressed Juice & Healthy Smoothie Bowl, Sukolilo",T*** A*******,18 November 2017,5.0,Love the almond mylk series !,Premium Almond Latte (500 mL) - Premium Almond Mylk - Chocolate (500 mL),27 Februari 2020,2025-07-11 07:34:41
"Frutamix Cold Pressed Juice & Healthy Smoothie Bowl, Sukolilo",L****** P**********,17 Agustus 2019,5.0,Great Sweet and Healthy,Overnight Oat Parfait - Strawberry Cheesecake - Low Fat Pancake + Cold Pressed Juice,4 Desember 2019,2025-07-11 07:34:41
"Frutamix Cold Pressed Juice & Healthy Smoothie Bowl, Sukolilo",L*****,28 November 2017,5.0,hikss kasian suamiku otw jakarta tanpa frutamix telat 8menit pdhal,Cold Pressed Juice - Orange Blast - Cold Pressed Juice - Beauty & The Beet,5 November 2019,2025-07-11 07:34:41
"Frutamix Cold Pressed Juice & Healthy Smoothie Bowl, Sukolilo",O*****,8 September 2015,3.0,"ga enak banget yg black magic kayak ada bubuk2 nya, pdhl yang lain menunya saya suka. the smurf favoritkuu",Cold Pressed juice - Black Magic,1 November 2019,2025-07-11 07:34:41
"Frutamix Cold Pressed Juice & Healthy Smoothie Bowl, Sukolilo",S*** A*,7 Februari 2016,3.0,3x order low fat pancake and they actually not sale it.. better remove or put out of stock. so not make customer disspointed.,Overnight Oat + Cold Pressed Juice - Low Fat Pancake + Cold Pressed Juice - Doctor Green - Kalefornia,9 September 2019,2025-07-11 07:34:41
"Tauwa Surya KONI, Kertajaya Indah Raya 4",Imron Zamachsyarie,6 Oktober 2021,1.0,ada bau kurang enak ga tau apa nya jadi ga nafsu makan,Bubur Ayam Special Ati Ampela,10 Juni 2023,2025-07-11 07:35:00
"Tauwa Surya KONI, Kertajaya Indah Raya 4",Safeea,19 Oktober 2021,3.0,"Maaf sebelum nya ,, buburnya enak,tapi kulit nya udah agak bau 🥹🥹semoga besok"" ga lagi ya pak,,tapi buburnya enak bgt kok",Bubur Ayam Special Kulit Ayam,29 Maret 2023,2025-07-11 07:35:00
"Tauwa Surya KONI, Kertajaya Indah Raya 4",Keylila Hemalina,24 Oktober 2021,3.0,buburnya kurang halus masih kaya nasi,Bubur Ayam Original,4 Juni 2022,2025-07-11 07:35:00
"Tauwa Surya KONI, Kertajaya Indah Raya 4",N*****,4 Oktober 2015,1.0,"murah sih, tapi ya emang murahan..",Bubur Ayam Original,7 Agustus 2021,2025-07-11 07:35:00
"Tauwa Surya KONI, Kertajaya Indah Raya 4",M** P*******,25 Maret 2018,5.0,Not bad and the portion is becomming smaller...,Bubur Ayam Special Ati Ampela,18 Mei 2021,2025-07-11 07:35:00
"Tauwa Surya KONI, Kertajaya Indah Raya 4",D**** S*******,28 September 2015,3.0,"menu tidak lengkap, beda dengan penjelasan di headline",Bubur Ayam Original,23 Januari 2021,2025-07-11 07:35:00
"Tauwa Surya KONI, Kertajaya Indah Raya 4",M******* Y****,18 Januari 2018,3.0,Kenapa buburnya basi & kerupuk ayem??,Bubur Ayam Original,18 Januari 2021,2025-07-11 07:35:00
"Tauwa Surya KONI, Kertajaya Indah Raya 4",E****,30 Mei 2015,5.0,Enak sekali. Terima kasih yaa,Bubur Ayam Original,31 Desember 2020,2025-07-11 07:35:00
"Tauwa Surya KONI, Kertajaya Indah Raya 4",M** P*******,25 Maret 2018,3.0,Harga tetap akan tetapi porsinya semakin sedikit... :(,Bubur Ayam Special Ati Ampela - Bubur Ayam Original,27 Desember 2020,2025-07-11 07:35:00
"Tauwa Surya KONI, Kertajaya Indah Raya 4",B****,18 Oktober 2015,1.0,bubur kok isinya semut semua!,Bubur Ayam Original,1 Desember 2020,2025-07-11 07:35:00
"Tauwa Surya KONI, Kertajaya Indah Raya 4",A****,27 Oktober 2020,1.0,bubur nya basi sudah encer,Bubur Ayam Original,28 Oktober 2020,2025-07-11 07:35:00
"Tauwa Surya KONI, Kertajaya Indah Raya 4",A**** A** G*****,1 Oktober 2016,4.0,lebih teliti lagi ya bang,Bubur Ayam Original,20 Agustus 2020,2025-07-11 07:35:00
"Tauwa Surya KONI, Kertajaya Indah Raya 4",J****,17 Mei 2018,3.0,"keasinan, rasa ayam beda",Bubur Ayam Original,15 Mei 2020,2025-07-11 07:35:00
"Tauwa Surya KONI, Kertajaya Indah Raya 4",E**,18 Desember 2017,1.0,ayamnya bau tidak segar,Bubur Ayam Original,5 Mei 2020,2025-07-11 07:35:00
"Tauwa Surya KONI, Kertajaya Indah Raya 4",F***** H****,26 Juni 2019,1.0,Bukan selera saya saja sih.,Bubur Ayam Original,26 April 2020,2025-07-11 07:35:00
"Tauwa Surya KONI, Kertajaya Indah Raya 4",A****,1 Juli 2019,4.0,saya pesan original malah dikasih ati....mubazir serumah gak ada yg suka ati...lain kali lebih fokus,Bubur Ayam Original,31 Maret 2020,2025-07-11 07:35:00
"Tauwa Surya KONI, Kertajaya Indah Raya 4",K***,3 Agustus 2015,4.0,kan sy minta sambal  pisah kalo bisa sambal jangan dimasukan ke dalam campur sm bubur krn plastiknya kena panas bubur leleh dan meluber deh sambalnya untung gk kecampur buburnya krn buat anak tolong perhatiin lg ya,Bubur Ayam Special Ati Ampela,7 Maret 2020,2025-07-11 07:35:00
"Tauwa Surya KONI, Kertajaya Indah Raya 4",I**** F****,26 Juni 2015,1.0,"asin pake banget...(sampek terasa pahit di lidah, apa gak dicicipi waktu bikin?) trus racikan tidak komplit, cuma bubur, kacang, sama suwiran ayam aja.",Bubur Ayam Original - Bubur Ayam Special Ati Ampela,23 Februari 2020,2025-07-11 07:35:00
"Tauwa Surya KONI, Kertajaya Indah Raya 4",S*****,9 Maret 2016,1.0,rasanya asin sekali,Bubur Ayam Original,3 Februari 2020,2025-07-11 07:35:00
"Tauwa Surya KONI, Kertajaya Indah Raya 4",A****** S**** R**,18 Agustus 2016,3.0,"cuman kurang manis, rasae asin aja menurut saya kurang siipp",Bubur Ayam Special Ati Ampela,27 Januari 2020,2025-07-11 07:35:00
"Tauwa Surya KONI, Kertajaya Indah Raya 4",M******** R*******,13 Oktober 2019,5.0,favorito🖤🖤🖤🖤🖤🖤🖤,Bubur Ayam Special Ati Ampela,21 Januari 2020,2025-07-11 07:35:00
"Tauwa Surya KONI, Kertajaya Indah Raya 4",L*** W*****,17 Desember 2016,1.0,jadi berasa mahal banget porsi dan lauk tambah lama tambah dikit..mikir2 kalo beli lagi,Bubur Ayam Special Ati Ampela,7 Desember 2019,2025-07-11 07:35:00
"Tauwa Surya KONI, Kertajaya Indah Raya 4",N** A*,19 Oktober 2016,3.0,Tdk ada bawang hijau dan cakwe nya. Agak kecewa sih,Bubur Ayam Original,4 Desember 2019,2025-07-11 07:35:00
"Tauwa Surya KONI, Kertajaya Indah Raya 4",I** M******,22 Juni 2015,4.0,hari ini agak asin,Bubur Ayam Original,3 November 2019,2025-07-11 07:35:00
"Tauwa Surya KONI, Kertajaya Indah Raya 4",L*****,19 September 2015,3.0,"Ganti kacang tanah jd kacang kedelai lebih enak. Tambah taburan seledri, mantap!",Bubur Ayam Original,29 Oktober 2019,2025-07-11 07:35:00
"Tauwa Surya KONI, Kertajaya Indah Raya 4",L*** W*****,17 Desember 2016,3.0,harganya termasuk mahaal,Bubur Ayam Special Ati Ampela,27 Oktober 2019,2025-07-11 07:35:00
"Tauwa Surya KONI, Kertajaya Indah Raya 4",L*** W*****,17 Desember 2016,3.0,pesen bubur special pake ati ampla tapi atinya pait broo,Bubur Ayam Special Ati Ampela,15 September 2019,2025-07-11 07:35:00
"Tauwa Surya KONI, Kertajaya Indah Raya 4",I*** N* D****,30 Desember 2016,2.0,ati ayamnya pahit banget.....,Bubur Ayam Special Ati Ampela,6 September 2019,2025-07-11 07:35:00
"Tauwa Surya KONI, Kertajaya Indah Raya 4",N**** D*** R********,9 Juni 2018,1.0,"tumpah""ke luar sampai di kreseknya. harus di perhatikan lagi",N/A,16 Agustus 2019,2025-07-11 07:35:00
"Tauwa Surya KONI, Kertajaya Indah Raya 4",N*** G******,21 Juli 2017,3.0,ampela hatix bau dan kecut porsi sedikit kemasan yg kurang rapi dan berceceran  rasa asin sangat kecewa,N/A,2 Agustus 2019,2025-07-11 07:35:00
"Tauwa Surya KONI, Kertajaya Indah Raya 4",A** G******,7 Januari 2018,4.0,"terlalu asin, padahal belum dituangkan kaldu dan kecap asin. semoga selanjutnya dapat ditingkatkan ya",N/A,3 Juli 2019,2025-07-11 07:35:00
"Tauwa Surya KONI, Kertajaya Indah Raya 4",J***,21 Agustus 2016,2.0,ada karet dan rambut didalam kemasan bubur 😔,N/A,27 Juni 2019,2025-07-11 07:35:00
"Tauwa Surya KONI, Kertajaya Indah Raya 4",R********,17 Agustus 2018,5.0,kmrn beli tdk ada kacangnya,N/A,19 Juni 2019,2025-07-11 07:35:00
"Tauwa Surya KONI, Kertajaya Indah Raya 4",K******,2 Januari 2018,5.0,"klau untk gojek sebenare lbh aman d msk kan kantong plastik biar tumpah,klu langsung strifom sering tumpah",N/A,18 Juni 2019,2025-07-11 07:35:00
"Tauwa Surya KONI, Kertajaya Indah Raya 4",D**** M****,31 Agustus 2018,1.0,"kurang seger, gak ada hijauhijaunya, kebanyakan bawang",N/A,9 Mei 2019,2025-07-11 07:35:00
"Tauwa Surya KONI, Kertajaya Indah Raya 4",I***,31 Agustus 2015,3.0,antara ayam atau cakuenya agak bau ga enak gt. tp buburnya sendiri enak 👍🏼,N/A,19 April 2019,2025-07-11 07:35:00
"Tauwa Surya KONI, Kertajaya Indah Raya 4",A****,24 Agustus 2015,1.0,rasanya cuma asin doank,N/A,29 Maret 2019,2025-07-11 07:35:00
"Tauwa Surya KONI, Kertajaya Indah Raya 4",A******** B****,25 Juni 2015,1.0,Porsi dikit dan mahal tidak sesuai di foto,N/A,12 Februari 2019,2025-07-11 07:35:00
"Tauwa Surya KONI, Kertajaya Indah Raya 4",R****,4 Februari 2017,4.0,kuahnya banyakin,N/A,8 Februari 2019,2025-07-11 07:35:00
"Tauwa Surya KONI, Kertajaya Indah Raya 4",P********,8 Januari 2018,2.0,udah dibilang bumbu dipisah eh toppingnya  tetep dicampur. maksudnya kan biar awet sampe siang makannya.,N/A,1 Februari 2019,2025-07-11 07:35:00
"Tauwa Surya KONI, Kertajaya Indah Raya 4",J****,11 Agustus 2017,2.0,"Harganya 12 ribu? porsi kyk gitu? mending ksh harga 7 ribu aja, kemahalan, dikit bgt buburnya",N/A,21 Oktober 2018,2025-07-11 07:35:00
"Tauwa Surya KONI, Kertajaya Indah Raya 4",D****,11 Agustus 2018,3.0,klo beli bubur mesti tumpah tumpah buburnya terus yng di makan Apanya klo buburnya tumpah ke plastik,N/A,2 Oktober 2018,2025-07-11 07:35:00
"Tauwa Surya KONI, Kertajaya Indah Raya 4",G******* S,16 Juni 2017,3.0,rasa krg mantap,N/A,20 Agustus 2018,2025-07-11 07:35:00
"Tauwa Surya KONI, Kertajaya Indah Raya 4",E***,16 Juni 2017,3.0,terlalu asin menurutku,N/A,13 Agustus 2018,2025-07-11 07:35:00
"Tauwa Surya KONI, Kertajaya Indah Raya 4",R***,14 Juli 2018,5.0,"Driver nya, baik,,,",N/A,17 Juli 2018,2025-07-11 07:35:00
"Tauwa Surya KONI, Kertajaya Indah Raya 4",B*****,7 Mei 2017,3.0,drivernya kurang ramah,N/A,7 Juli 2018,2025-07-11 07:35:00
"Tauwa Surya KONI, Kertajaya Indah Raya 4",V**** M********,14 November 2015,4.0,rasanya spt gosong tp msih enak,N/A,30 Juni 2018,2025-07-11 07:35:00
"Tauwa Surya KONI, Kertajaya Indah Raya 4",J********,13 Maret 2018,5.0,enak tp dingin,N/A,24 Mei 2018,2025-07-11 07:35:00
"Depot Langgeng Jaya, Jojoran",Vincent,30 Juli 2015,1.0,"pesan 3 nasi kuning spesial, ketiganya tidak ada ayam goreng. Keterlaluan.",Nasi Kuning Special,6 Juni 2025,2025-07-11 07:35:44
"Depot Langgeng Jaya, Jojoran",D***,24 September 2018,4.0,"iseng buka, lihat banyak diskon akhirnya khilaf. ^^""
selain yang menu sayur semuanya oke.
untuk pecel dan gado2nya entah kenapa kurang suka, pecel nya isi sayurnya cuma kol, tauge sama timun tok kayaknya, tapi ada menu lain ayam, gorengan, sama oreg jadi masih oke.
gado2nya juga potongan saladnya kecil dan sedikit, lebih banyak kol dan taugenya, tapi porsinya bikin kenyang, bumbunya juga enak semua.",Nasi Kuning Ayam - Gado - Gado - Nasi Pecel Ayam,5 Maret 2025,2025-07-11 07:35:44
"Depot Langgeng Jaya, Jojoran",D***,24 September 2018,5.0,"masakan disini jarang miss,  terutama lele sama rendang, recommended banget.... jarang dapet masakan rendang seenak ini...",Nasi Campur - Nasi Lele Penyet - Nasi Kare,5 Februari 2025,2025-07-11 07:35:44
"Depot Langgeng Jaya, Jojoran",jes,14 Juli 2017,5.0,"Alhamdulillah order sesuai & bandeng nya masih hangat waktu smpai, porsi nya utk saya mengenyangkan ya 🙏",Nasi Bandeng Presto,16 Januari 2025,2025-07-11 07:35:44
"Depot Langgeng Jaya, Jojoran",prajogo,24 Juli 2015,3.0,pesan gado2 2 nggak ada krupuknya,Gado - Gado,6 Januari 2025,2025-07-11 07:35:44
"Depot Langgeng Jaya, Jojoran",A*****,2 Juni 2017,2.0,"kuah mie ayamnya tumpah, tampilan ga sesuai foto, asin banget:(",Mie Ayam + Bakso - Nasi Kuning Ayam,26 Oktober 2024,2025-07-11 07:35:44
"Depot Langgeng Jaya, Jojoran",akhsananta,22 Juni 2016,5.0,enak nasi kuningnyaa top,Nasi Kuning Ayam,28 September 2024,2025-07-11 07:35:44
"Depot Langgeng Jaya, Jojoran",J****,12 Maret 2016,3.0,"Peyeknya mesti mlempem,",Nasi Pecel Ayam - Gado - Gado,18 Maret 2024,2025-07-11 07:35:44
"Depot Langgeng Jaya, Jojoran",Davina,20 November 2015,1.0,"Notes harap dibaca, karena ada permintaan tidak pakai kentang, tidak pakai bawang goreng. Pesan gado gado tapi tidak dikasih kerupuk. Padahal order sebelumnya dapat kerupuk, sendok makan juga tidak diberikan.",Gado - Gado - Mie Ayam + Bakso,8 Maret 2024,2025-07-11 07:35:44
"Depot Langgeng Jaya, Jojoran",I*** I**** K*********,4 September 2015,5.0,"rasa enak,bersih,porsi pas,",Nasi Kuning Special - Gado - Gado,14 Desember 2023,2025-07-11 07:35:44
"Depot Langgeng Jaya, Jojoran",S***,11 Agustus 2015,1.0,G sama kyak di foto.g selengkap yg dfoto,Nasi Kuning Empal - Es Teh Tawar,11 Desember 2023,2025-07-11 07:35:44
"Depot Langgeng Jaya, Jojoran",Widya,11 Juni 2017,2.0,kalo rames biasanya daging kmrn dikasih rempelo ati,Nasi Rames,19 Oktober 2023,2025-07-11 07:35:44
"Depot Langgeng Jaya, Jojoran",Fithriyah,29 Januari 2018,3.0,"Biasanya pesanan saya enak dan komplit. Tapi hari ini saya pesan 3 nasi pecel, tapi yg datang 3 pecel saja, tidak ada nasinya. Mohon dikirimkan 3 nasinya, tks",Nasi Pecel Saja - Perkedel,30 Agustus 2023,2025-07-11 07:35:44
"Depot Langgeng Jaya, Jojoran",Wahyu,2 April 2016,3.0,"ini kemaren beli disini 2 porsi, masing masing rames&nasi kuning, ditata rapi, jadi ketika dimakan masih kerasa enak, fresh. tapi barusan beli rames 2 porsi, posisinya ga karuan. dimakan ga enak. kalo pengaruh di jalan pasti udah berserakan di dalam box. ini masih utuh, tapi ga ditata yg rapi.",Nasi Rames,13 Agustus 2023,2025-07-11 07:35:44
"Depot Langgeng Jaya, Jojoran",T***** G****,2 April 2021,3.0,enak tapi gak ada lalapan 😭,Nasi Kuning Ayam - Teh Tawar Hangat,13 Juli 2023,2025-07-11 07:35:44
"Depot Langgeng Jaya, Jojoran",ririn,20 November 2022,5.0,pelayanan cepat,Nasi Kuning Ayam - Nasi Kuning Empal,15 Juni 2023,2025-07-11 07:35:44
"Depot Langgeng Jaya, Jojoran",Renny indriawati,19 Oktober 2020,1.0,"order nasi kuning special, tapi tidak dikasih abon & sambal goreng kentang. jadi nasi kuning biasa, harga nasi kuning special.",Gado - Gado - Nasi Kuning Special,7 Juni 2023,2025-07-11 07:35:44
"Depot Langgeng Jaya, Jojoran",MITA,13 Mei 2017,4.0,"Note nya tlg diperhatikan lagi, minta teh panas dikasih yg es, mengecewakan",Nasi Kuning Special - Es Teh Tawar / Hangat,23 Mei 2023,2025-07-11 07:35:44
"Depot Langgeng Jaya, Jojoran",Budi Utomo,12 April 2020,5.0,"enak rasanya porsi pas, meski agak lama sampainya",Nasi Rames,11 Mei 2023,2025-07-11 07:35:44
"Depot Langgeng Jaya, Jojoran",luluk kiswa,14 November 2017,5.0,"mie ayamnya gk ada baksonya😭 tp rasa enak mungkin kelupaan atau habis tp lain kali confirm dulu
makasih",Nasi Kuning Ayam - Mie Ayam + Bakso - Gado - Gado,7 Mei 2023,2025-07-11 07:35:44
