Salary,Distance
250253.0,993
250253.0,2375
250253.0,5676
67377.0,1352
91792.0,2130
91792.0,1552
73262.0,2466
81110.0,8184
81110.0,4260
73262.0,4670
52704.0,5740
91978.0,3309
91978.0,6004
91978.0,7960
78993.0,11290
78993.0,3914
78993.0,1818
78993.0,3356
61899.0,3952
61899.0,2290
61899.0,9452
74028.0,3714
74028.0,3444
101609.0,2166
97789.0,3486
97789.0,5875
97789.0,11790
63634.0,2373
63634.0,1232
73262.0,3876
73262.0,9952
94534.0,7628
94534.0,1684
94534.0,1160
103005.0,3615
103005.0,6954
103005.0,2206
89435.0,1919
89435.0,1444
89435.0,2427
89435.0,772
73262.0,2218
102894.0,1007
102894.0,5964
102894.0,7338
73262.0,2445
73262.0,1697
73262.0,2532
123828.0,7280
123828.0,9030
123828.0,1476
123828.0,2616
123828.0,7240
123828.0,1915
97991.0,4638
97991.0,1088
97991.0,2018
97991.0,1582
58114.0,1947
58114.0,6369
58114.0,1873
58114.0,2694
84015.0,6261
84015.0,2074
84015.0,2340
84015.0,1660
84015.0,4674
121570.0,4173
121570.0,2592
121570.0,3536
103522.0,8530
103522.0,2376
63271.0,2134
63271.0,1540
63271.0,1533
57411.0,16928
57411.0,12640
57411.0,4756
73262.0,3216
79325.0,2690
79325.0,6488
82078.0,9460
82078.0,4292
99838.0,6030
92875.0,9104
92875.0,4200
95571.0,6720
95571.0,1846
53068.0,4995
53068.0,2326
53068.0,5752
77990.0,6450
90071.0,1120
90071.0,7032
73262.0,2094
73262.0,4542
73262.0,1916
60350.0,5268
87252.0,1593
87252.0,7128
87252.0,2333
236612.0,1363
73823.0,1716
73823.0,5214
73823.0,3333
73823.0,6189
101498.0,952
73262.0,1497
73262.0,1930
73262.0,3474
48994.0,1072
48994.0,7248
48994.0,3058
48994.0,598
47515.0,9548
47515.0,1979
47515.0,4664
91163.0,3492
74727.0,6535
74727.0,1676
86815.0,8265
95907.0,1359
95907.0,3192
95907.0,2218
47084.0,3092
47084.0,2094
86414.0,8136
86414.0,9748
86414.0,6492
103413.0,1333
82910.0,2208
94891.0,2736
94891.0,7395
73262.0,2792
47620.0,3345
47620.0,2420
47620.0,632
57633.0,1020
96337.0,3963
96337.0,3828
73262.0,5598
73262.0,12100
73262.0,3080
73262.0,1910
73262.0,6153
73262.0,5668
54042.0,10820
51923.0,1409
67827.0,7584
67827.0,6800
73262.0,2088
98637.0,1659
98637.0,2226
81366.0,6984
81366.0,9268
75952.0,6376
75952.0,5970
73262.0,3021
43592.0,5001
43592.0,5325
43592.0,4196
43592.0,6282
99796.0,3814
124154.0,1866
54123.0,6768
54123.0,7359
77816.0,4324
86759.0,1661
86759.0,2232
86759.0,2472
60094.0,2389
60094.0,2232
60094.0,1572
60094.0,2988
60094.0,2447
217538.0,4268
217538.0,12215
217538.0,1530
71038.0,5709
71038.0,9356
58314.0,833
58314.0,2876
58314.0,2600
99090.0,2002
99090.0,3875
90359.0,2019
90359.0,4052
90359.0,1393
60776.0,2117
60776.0,3810
57668.0,2764
57668.0,6756
57668.0,5076
57668.0,1140
93110.0,1162
93110.0,4660
86667.0,3486
85203.0,5283
85203.0,760
85203.0,9556
68485.0,4032
68485.0,1580
68485.0,1224
73262.0,1330
73262.0,4060
73262.0,7005
73262.0,3561
73262.0,2965
73262.0,2322
73262.0,12834
73262.0,1304
76119.0,29920
84147.0,2318
84147.0,4890
84147.0,2192
84147.0,2928
61200.0,1994
61200.0,4312
61200.0,3060
61200.0,6177
61200.0,1243
61200.0,3384
101339.0,1079
101339.0,1001
50298.0,815
50298.0,8980
73262.0,5355
73262.0,2076
73262.0,3032
106669.0,2646
106669.0,11808
106669.0,2316
106669.0,6153
62242.0,8972
73262.0,1428
73262.0,797
73262.0,4852
104952.0,2103
104952.0,1595
104952.0,6801
104952.0,2608
71344.0,3480
71344.0,1329
-46683.0,4456
84736.0,6282
84736.0,4230
84736.0,597
84736.0,653
73262.0,1880
118863.0,2394
118863.0,3056
118863.0,8084
118863.0,4340
65565.0,3312
65565.0,4870
65565.0,2370
65565.0,5991
65565.0,10840
73262.0,4050
73262.0,4776
73262.0,2976
81518.0,6132
81518.0,3250
81518.0,4892
73262.0,10565
73262.0,2208
73262.0,2277
73262.0,3232
73262.0,5688
73262.0,2244
73262.0,1946
81355.0,5517
81355.0,607
63411.0,4834
63411.0,1357
49031.0,8496
74655.0,3292
74655.0,3402
74655.0,3612
96460.0,3206
96460.0,2418
99662.0,2732
53565.0,6684
53565.0,9375
53565.0,11930
73262.0,760
73262.0,6420
95299.0,5976
95299.0,1952
95299.0,4096
73262.0,1990
98089.0,2129
61289.0,3082
104968.0,790
104968.0,8316
104968.0,1518
104968.0,7468
104968.0,8836
73262.0,4089
73262.0,1418
73262.0,6780
73262.0,3476
56959.0,1872
56959.0,6608
56959.0,6402
70384.0,2177
70384.0,1674
70384.0,4142
27603.0,24220
27603.0,13208
53061.0,3740
53061.0,7056
47445.0,2023
75827.0,2942
75827.0,1279
99747.0,1996
74651.0,5704
74651.0,3144
73262.0,1296
73262.0,918
72459.0,2412
72459.0,1532
58338.0,1737
58338.0,1009
57886.0,1341
57886.0,1100
53337.0,4764
53337.0,7158
53337.0,1384
53337.0,5364
53337.0,1952
86728.0,4968
86728.0,3644
61912.0,1558
61912.0,2544
61912.0,9840
61912.0,4816
100817.0,1167
100817.0,1929
100817.0,12006
100817.0,7588
56894.0,8328
57773.0,2084
57773.0,1990
69971.0,1070
77523.0,3796
77523.0,3178
73262.0,7251
101933.0,4266
101933.0,2094
58372.0,1924
58372.0,8484
58372.0,6960
98937.0,6840
98937.0,7435
98937.0,2064
98937.0,1049
98937.0,11886
52589.0,1380
99147.0,4952
73262.0,3885
73262.0,3957
90208.0,5892
98933.0,12312
73262.0,1940
73262.0,1210
73262.0,2136
73262.0,14424
48369.0,1837
48369.0,7975
48369.0,1636
48369.0,1434
48369.0,1719
73135.0,3670
102850.0,1186
72027.0,10818
72027.0,1206
73262.0,5764
73262.0,8315
73262.0,7740
86067.0,5450
85364.0,2136
85364.0,8260
85364.0,4032
85364.0,833
85364.0,5769
73262.0,7044
75980.0,6460
75980.0,5838
75980.0,14694
75980.0,1506
73262.0,3316
61617.0,7240
61617.0,6984
61617.0,2386
85577.0,1533
85577.0,1746
85577.0,2150
79614.0,2290
90177.0,4612
85985.0,2830
75827.0,644
75827.0,4941
75827.0,3642
94743.0,1584
94743.0,2103
78722.0,1487
55497.0,2342
73262.0,3246
73262.0,4923
73262.0,5670
73262.0,5475
81205.0,1094
50663.0,3444
50663.0,1863
50663.0,11150
50663.0,5322
50663.0,4458
105053.0,2770
73262.0,7752
73262.0,3768
73262.0,1416
103790.0,5864
103790.0,738
103790.0,4180
64245.0,9496
56644.0,6984
58331.0,4215
58331.0,11730
61811.0,9808
61811.0,8712
82081.0,1281
82081.0,2262
82081.0,5817
82081.0,7500
73262.0,37128
73262.0,1326
73262.0,1794
73262.0,7419
73262.0,2225
206392.0,2088
206392.0,1289
206392.0,4924
101995.0,4512
101995.0,6232
101995.0,11965
101995.0,4226
58711.0,2168
58711.0,852
53061.0,2972
53061.0,4285
53061.0,11124
73262.0,850
73262.0,3304
73262.0,3501
73262.0,809
58756.0,2451
73262.0,4839
74773.0,5180
74773.0,2460
74773.0,6051
74773.0,7040
63015.0,2469
95530.0,4150
73262.0,4674
73262.0,6765
78660.0,5160
78660.0,7320
78660.0,1506
73262.0,4248
73262.0,3124
73262.0,7140
73262.0,3464
73262.0,7336
73262.0,1602
24688.0,2290
51989.0,1016
51989.0,6968
72027.0,2362
72027.0,1909
72027.0,1249
73715.0,11320
73715.0,5265
73715.0,5109
102048.0,5769
102048.0,887
73262.0,1918
73262.0,6645
73262.0,2307
73262.0,1884
73262.0,4116
73262.0,8572
208140.0,1202
208140.0,1000
208140.0,7341
97030.0,7461
97030.0,4622
91447.0,1556
73262.0,3990
74699.0,6388
74699.0,5457
50057.0,1098
50057.0,5109
50057.0,8752
73262.0,12420
67377.0,5010
82997.0,1360
82997.0,1017
86937.0,4136
86937.0,2842
86937.0,2156
52723.0,1954
52723.0,2328
66949.0,1529
66949.0,2056
73262.0,8748
73262.0,4228
102904.0,931
102904.0,2153
77314.0,7144
77314.0,4264
77314.0,4374
77314.0,934
73262.0,4816
73262.0,5763
73262.0,2415
73262.0,4126
73262.0,6942
97596.0,4224
97596.0,4682
65416.0,3291
65416.0,946
73262.0,1782
73262.0,6770
73262.0,4205
73262.0,2253
73262.0,9652
60252.0,7884
60252.0,2512
73262.0,2841
267238.0,1956
85211.0,598
85211.0,5715
45580.0,990
93595.0,8490
93595.0,2053
93595.0,755
93595.0,7660
93595.0,10145
93595.0,5120
49316.0,2889
49316.0,2735
66546.0,2916
88871.0,4736
70755.0,9960
70755.0,5511
73262.0,4659
73262.0,32240
55729.0,1666
55729.0,10040
55729.0,977
55729.0,4616
73262.0,4445
73262.0,552
73262.0,1408
73262.0,2320
73262.0,886
52209.0,5610
52209.0,6798
72116.0,4102
54773.0,2610
73262.0,2956
73262.0,3902
73262.0,1306
73262.0,3963
73262.0,2274
73262.0,4114
73262.0,2457
73262.0,36920
99671.0,7824
99671.0,619
73262.0,2320
73262.0,4624
73262.0,6888
73262.0,2436
73262.0,7431
64381.0,1635
64381.0,1509
47238.0,2646
65546.0,5964
65546.0,10925
65546.0,4821
54675.0,2357
73262.0,3030
73262.0,4932
73262.0,7452
91832.0,5940
91832.0,9668
73262.0,676
73262.0,7341
73262.0,1646
69818.0,2226
69818.0,4874
69818.0,9128
66845.0,6210
66845.0,2618
73262.0,3024
73262.0,6420
73262.0,971
73262.0,4227
73262.0,1112
56883.0,2052
87109.0,4632
52017.0,1680
52017.0,1428
52017.0,6368
71195.0,7380
71195.0,1560
61991.0,2404
61991.0,6642
91784.0,10128
91784.0,6940
73262.0,5577
73262.0,4566
73262.0,5605
88055.0,1680
73262.0,1599
64680.0,3916
73262.0,2806
73262.0,11735
73262.0,3226
73262.0,4792
73262.0,4624
56610.0,3006
56610.0,1132
56610.0,4384
73262.0,2358
75990.0,4894
53842.0,1418
75114.0,6035
75114.0,3080
75114.0,11185
73162.0,12102
73162.0,4437
73162.0,1474
73162.0,5169
48852.0,2690
48852.0,4686
48852.0,4178
73262.0,724
90682.0,2181
87259.0,2660
87259.0,2333
82509.0,1992
92144.0,4220
92144.0,8255
92144.0,4160
73262.0,1881
73262.0,6135
88103.0,2060
88103.0,4335
127574.0,9032
127574.0,2170
127574.0,4314
78830.0,1728
81892.0,4796
81892.0,4665
81892.0,10530
81892.0,1539
210090.0,3028
210090.0,7362
210090.0,5382
210090.0,7812
73262.0,6020
67097.0,1575
67097.0,10944
69696.0,6990
69696.0,5995
78160.0,4465
78160.0,3522
78160.0,7296
73262.0,6714
73262.0,6324
73262.0,1628
73262.0,8200
70434.0,3950
73262.0,9996
73262.0,6135
80853.0,2390
80853.0,2059
58421.0,2040
58421.0,8240
73262.0,1400
73262.0,1533
73262.0,5037
73262.0,1509
73262.0,978
80013.0,4660
80013.0,3620
95373.0,1103
96019.0,5478
96019.0,2292
87259.0,12228
87259.0,2112
71638.0,30100
72217.0,1477
73262.0,9792
73262.0,2081
73262.0,3465
73262.0,8828
73262.0,5331
73262.0,1261
50879.0,4966
71630.0,5451
71630.0,10785
55432.0,3756
63291.0,1752
63291.0,1356
50432.0,2564
73262.0,2140
73262.0,5712
73262.0,1270
80351.0,8082
101730.0,5504
59647.0,884
59647.0,1380
59647.0,2345
50091.0,1175
50091.0,4600
68787.0,11856
43337.0,4364
73262.0,1416
73262.0,918
66507.0,5541
66507.0,5288
77619.0,6285
73262.0,4192
54675.0,2961
54675.0,6816
75704.0,2310
73262.0,1480
73262.0,1376
73262.0,2224
73262.0,1890
70916.0,6636
70916.0,860
59490.0,641
59490.0,9508
59490.0,1200
69080.0,1825
57434.0,1248
73262.0,4710
236637.0,4042
236637.0,6652
236637.0,4996
73262.0,3732
73262.0,3530
73262.0,1545
73262.0,1225
73262.0,6138
73262.0,668
58907.0,870
58907.0,7029
54390.0,1217
54390.0,1593
65763.0,5571
65763.0,5572
76064.0,9150
76064.0,5040
97240.0,4390
97240.0,1344
97240.0,10188
73262.0,1347
54235.0,3200
73262.0,8960
73262.0,3930
73262.0,2355
52779.0,7824
52779.0,5154
52779.0,1744
61259.0,2442
61259.0,5700
61259.0,1302
50458.0,6884
50458.0,32680
73262.0,1434
73262.0,1700
73262.0,6408
73262.0,3588
73262.0,6393
65096.0,1908
73262.0,913
73262.0,1047
73262.0,2472
73262.0,5184
78434.0,1025
73262.0,2421
49817.0,6546
49817.0,2101
65088.0,2634
65088.0,4776
73262.0,3658
73262.0,1491
73262.0,1490
92516.0,2913
47512.0,2014
73262.0,4479
61506.0,1934
57809.0,11790
57809.0,2493
93641.0,6723
93641.0,3490
93641.0,3471
93641.0,1267
93641.0,4842
93641.0,1957
52308.0,8755
73262.0,6171
73262.0,3096
73262.0,3024
73262.0,973
73262.0,2538
73262.0,1256
87777.0,2302
76592.0,9504
76592.0,1888
45561.0,14008
45561.0,11748
58314.0,4535
58314.0,1518
73262.0,3170
73262.0,2907
73262.0,3685
73262.0,3690
91172.0,4104
73262.0,3068
73262.0,1284
80816.0,2745
80816.0,7395
66699.0,5295
66699.0,3810
86694.0,2584
86694.0,1861
86694.0,9955
86694.0,1812
86694.0,1772
56193.0,3786
56193.0,5000
56193.0,1250
84147.0,9216
84147.0,3276
84147.0,4756
103494.0,2265
73262.0,6279
73262.0,9344
73262.0,6927
73262.0,2112
73262.0,3070
73262.0,9164
74802.0,5190
74802.0,2114
74802.0,1526
73262.0,3396
250253.0,2420
250253.0,1944
229203.0,2295
229203.0,2152
229203.0,2388
100809.0,1964
104192.0,5235
104192.0,1876
73262.0,4916
73262.0,6678
83303.0,16320
73262.0,1748
73262.0,1568
60997.0,3747
60997.0,7172
73262.0,2997
73262.0,2080
73262.0,7164
73262.0,2498
73262.0,3654
73262.0,2090
73262.0,1006
73262.0,5995
73262.0,2984
68565.0,1821
68565.0,1338
87635.0,2656
73262.0,4780
73262.0,1818
73262.0,7014
73262.0,4416
73262.0,650
73262.0,2208
73262.0,692
73262.0,2472
73262.0,5682
73262.0,2376
92128.0,2398
73262.0,1588
73262.0,2694
73262.0,2090
73262.0,2499
73262.0,3615
73262.0,6483
59022.0,1109
51878.0,1951
51878.0,3934
51878.0,1585
73262.0,944
88320.0,5337
88320.0,1488
88320.0,4674
73262.0,5223
73262.0,6180
73262.0,3434
73262.0,1932
70490.0,7525
70490.0,4980
91789.0,2692
87965.0,1352
93684.0,2064
93684.0,2222
78318.0,4954
78318.0,6285
78318.0,2640
82460.0,2096
66388.0,1722
66388.0,4872
66388.0,2565
73262.0,2037
75071.0,2820
80516.0,2368
61275.0,1998
69448.0,4622
73262.0,3992
73262.0,3120
92075.0,1310
92075.0,3602
92075.0,911
92075.0,5592
92075.0,8775
54794.0,802
73479.0,11225
73479.0,1760
73479.0,5400
73479.0,3670
73262.0,1394
50930.0,4478
50930.0,1668
50930.0,9544
66461.0,3255
96836.0,1831
96836.0,1236
96836.0,3676
77037.0,4748
78382.0,2012
78382.0,7164
73262.0,11235
49612.0,738
49612.0,8672
49612.0,3018
49612.0,2937
73262.0,19488
73262.0,2348
73262.0,3645
73262.0,3216
61809.0,4570
73262.0,2454
73262.0,4830
73262.0,10760
73262.0,7868
73262.0,2247
61769.0,853
61769.0,1869
61769.0,1313
54384.0,7353
54384.0,3928
57608.0,772
73262.0,1841
73262.0,2275
73262.0,3554
49351.0,3396
53204.0,1839
48317.0,10280
48317.0,4682
73262.0,2504
43280.0,10740
43280.0,4725
43280.0,4431
43280.0,6495
57119.0,2226
57119.0,1069
57119.0,1230
57119.0,2206
91030.0,4000
91030.0,2400
91030.0,1335
91030.0,4130
101354.0,4608
101354.0,1098
85364.0,4302
94122.0,817
94122.0,2176
45384.0,7308
45384.0,3200
45384.0,8480
60672.0,2049
99444.0,2408
99444.0,2413
73262.0,2244
73262.0,7700
57510.0,3092
57510.0,3894
237676.0,4242
237676.0,605
52406.0,4152
52406.0,2109
52406.0,11945
93206.0,4731
93206.0,1664
79097.0,4154
79097.0,1931
76129.0,8324
76992.0,4434
76992.0,6615
77542.0,8636
80816.0,2880
78170.0,929
78170.0,2166
78170.0,4680
67680.0,1432
63965.0,7144
52779.0,6807
74770.0,1947
74770.0,8225
74770.0,8292
74770.0,4248
74770.0,6944
74770.0,1183
74770.0,3620
55641.0,4336
55641.0,842
60894.0,1022
60458.0,2252
60458.0,11280
60458.0,2422
60582.0,2410
60582.0,5488
60582.0,3768
50955.0,6864
50955.0,3831
50955.0,4160
73262.0,2388
73262.0,1001
70559.0,3243
96935.0,1575
48191.0,4740
48191.0,1912
65219.0,4012
96516.0,6864
101933.0,8140
101933.0,4760
101933.0,1337
66990.0,2908
66990.0,1398
66990.0,4200
73262.0,6984
73262.0,2544
73262.0,3382
73262.0,4220
57634.0,6372
57634.0,4827
57634.0,1662
57634.0,6996
92646.0,8104
92646.0,5388
92646.0,3705
60563.0,4844
73262.0,5428
73262.0,4278
73262.0,4444
73262.0,3810
57975.0,5848
57975.0,816
90874.0,5085
73262.0,7311
112860.0,4004
112860.0,965
61203.0,3818
76825.0,4652
76825.0,1698
77935.0,1120
87173.0,2778
87173.0,6345
73262.0,1882
73262.0,3836
73262.0,1815
73262.0,4626
75891.0,9540
75891.0,2332
79488.0,6885
79488.0,13223
79488.0,3456
79488.0,9155
62229.0,3891
62229.0,4820
73382.0,6273
102357.0,7413
102357.0,1866
102357.0,1196
104466.0,9870
104466.0,2874
64138.0,2271
78830.0,2121
78830.0,4164
72294.0,7290
72294.0,1440
72294.0,3225
72294.0,6729
114551.0,9300
57886.0,4744
64373.0,4905
64373.0,4362
64373.0,3303
83739.0,7020
73262.0,2940
73262.0,3204
73262.0,13512
73262.0,7206
86176.0,2278
103151.0,8884
103151.0,2042
103151.0,5886
103151.0,1107
74849.0,5460
45229.0,1623
90874.0,1054
90874.0,1977
73262.0,9256
73262.0,4200
73262.0,12516
73262.0,10070
73262.0,7328
77200.0,3936
77200.0,1658
78549.0,3345
78549.0,1926
98098.0,6291
98098.0,721
72294.0,14406
72294.0,1318
72294.0,4318
195398.0,2420
195398.0,1308
195398.0,1324
97796.0,4470
87107.0,2660
87107.0,3450
87107.0,3990
87107.0,9930
53496.0,12285
53496.0,3204
71419.0,1748
71419.0,6990
71419.0,6507
71419.0,5540
73262.0,7564
73262.0,1665
73262.0,7107
73262.0,9024
59265.0,6321
95571.0,4584
73262.0,8645
73262.0,4572
73262.0,656
73262.0,2256
73262.0,2540
81845.0,2052
81845.0,9652
70933.0,3440
73262.0,2772
73262.0,3428
73262.0,7446
73262.0,6345
245263.0,7816
245263.0,1410
245263.0,3424
66360.0,6748
66360.0,2968
66360.0,2818
66360.0,8584
66360.0,1956
92396.0,6028
92396.0,2302
69587.0,1802
69587.0,1346
64692.0,3090
64692.0,5490
64692.0,5277
52256.0,1685
52256.0,1111
52256.0,9144
52256.0,1436
52256.0,1926
96935.0,2493
87908.0,4340
87908.0,778
87908.0,2369
87908.0,4680
87908.0,943
73262.0,2353
73262.0,3960
73262.0,4565
21997.0,4588
90879.0,7041
90879.0,6616
55121.0,2394
55121.0,1785
55121.0,1199
111948.0,553
111948.0,1258
111948.0,6270
73262.0,6960
73262.0,6546
73262.0,1846
88633.0,4238
84663.0,5028
84663.0,5967
84663.0,5502
73262.0,547
73262.0,6972
73262.0,973
77019.0,6231
77019.0,5148
77019.0,4564
73262.0,4299
73262.0,4728
78372.0,4641
54457.0,2564
54457.0,1173
54457.0,8650
54457.0,761
52589.0,2682
94499.0,1390
73262.0,5200
73262.0,9600
73262.0,3762
73262.0,2003
73262.0,5967
73262.0,2968
81975.0,1899
81975.0,924
73262.0,6156
73262.0,9816
73262.0,551
73262.0,3944
73262.0,839
64165.0,4656
64165.0,6078
64165.0,2656
64165.0,1476
71380.0,4932
73262.0,5721
73262.0,7530
73262.0,2676
73262.0,1422
73262.0,6545
73262.0,3554
83448.0,3810
47663.0,1566
47663.0,5454
56692.0,1332
56692.0,4132
87440.0,1656
87440.0,609
198691.0,2127
198691.0,1166
198691.0,3044
84988.0,1498
84988.0,1050
84988.0,649
65955.0,1665
104968.0,7371
67227.0,3202
67227.0,1656
75819.0,536
73262.0,2772
73262.0,1742
73262.0,587
51337.0,6912
73262.0,5436
73262.0,6474
73262.0,4608
73262.0,8334
73262.0,2422
73262.0,4146
73262.0,4074
73262.0,569
73262.0,7428
73262.0,4500
93153.0,3890
93153.0,3800
93153.0,1770
73262.0,6516
73262.0,575
103607.0,2074
103607.0,4218
103607.0,4548
103607.0,3934
103607.0,1716
54457.0,7980
55667.0,4630
97596.0,4810
97596.0,4720
97596.0,1165
83798.0,4467
77282.0,2110
77282.0,1577
50800.0,1657
50800.0,3236
73262.0,6561
73262.0,5916
73262.0,4410
73262.0,2630
73262.0,2271
82681.0,2397
82681.0,1088
82681.0,2093
49677.0,796
71816.0,6880
71816.0,6366
71816.0,2476
71816.0,2220
94987.0,4576
94987.0,3693
73262.0,3606
73262.0,1062
99748.0,2301
99748.0,1781
99748.0,7560
72435.0,1803
101168.0,1509
96138.0,1216
96138.0,2638
96138.0,2336
64619.0,2322
64619.0,8244
64619.0,3605
64619.0,1190
73262.0,3042
73262.0,710
73262.0,5725
56870.0,1382
56870.0,4274
73262.0,10895
73262.0,2892
73262.0,11465
73262.0,2496
73262.0,4104
60899.0,2952
82755.0,6244
82755.0,8660
73262.0,1132
73262.0,2190
83832.0,1942
83832.0,2646
73262.0,40220
73262.0,1708
73262.0,5151
73262.0,2452
73262.0,2026
73262.0,11118
73262.0,3960
77037.0,6705
73262.0,2354
73262.0,4824
73262.0,3984
71411.0,1295
71411.0,3702
71411.0,3368
50254.0,7870
71630.0,5196
71630.0,4400
71630.0,5088
71630.0,6176
51337.0,4284
73262.0,1522
73262.0,9208
73262.0,3153
73262.0,6108
73262.0,1760
80229.0,7180
73262.0,2035
73262.0,8836
76018.0,3945
76018.0,9372
76018.0,4574
76018.0,2168
50905.0,8520
73262.0,2384
73262.0,1128
71922.0,6312
71922.0,3813
65488.0,11665
73262.0,5055
73262.0,2468
63372.0,2198
82735.0,6600
73262.0,4192
65099.0,850
65099.0,2227
100633.0,7443
100633.0,3290
63830.0,2135
63830.0,2183
63830.0,2211
63694.0,8370
73262.0,2898
73262.0,7299
73262.0,6932
88879.0,1737
88879.0,2209
88879.0,1684
88879.0,3231
88879.0,1086
98422.0,2412
73262.0,6870
128574.0,2025
190674.0,2459
190674.0,8012
190674.0,3280
190674.0,2025
100868.0,1196
100868.0,2124
100868.0,7348
102379.0,9485
102379.0,1276
102379.0,2077
102379.0,996
98418.0,637
98418.0,11930
98418.0,11540
73262.0,6924
73262.0,3184
73262.0,6340
73262.0,2763
56291.0,2421
68178.0,4614
68178.0,2844
68178.0,1757
68178.0,1491
68178.0,4622
68178.0,2832
96572.0,1388
52352.0,2568
52352.0,3310
61305.0,4098
61305.0,3522
61305.0,7188
61305.0,1155
82940.0,6099
82940.0,3076
73262.0,1727
407228.0,32920
407228.0,4568
86107.0,2310
86107.0,2306
86107.0,7836
86107.0,4494
57188.0,6472
57188.0,1417
57188.0,7152
