Loyalty_Number,Year,Avg_Flights_Per_Year
604116,2018,4.181818181818182
604274,2017,1.6
604274,2018,2.1363636363636362
604328,2017,0.0
604328,2018,0.0
604332,2017,1.25
604332,2018,1.5833333333333333
604436,2017,0.0
604436,2018,0.08333333333333333
604461,2017,1.0833333333333333
604461,2018,1.3333333333333333
604470,2017,2.6666666666666665
604470,2018,1.9166666666666667
604471,2017,0.3333333333333333
604471,2018,0.0
604510,2018,6.181818181818182
604526,2017,1.6666666666666667
604526,2018,1.25
604630,2017,0.0
604630,2018,0.0
604645,2017,0.4166666666666667
604645,2018,2.0
604681,2017,1.8333333333333333
604681,2018,0.6666666666666666
604724,2017,1.4166666666666667
604724,2018,2.25
604772,2017,2.3333333333333335
604772,2018,1.5
604783,2017,0.3333333333333333
604783,2018,1.8333333333333333
604792,2017,1.25
604792,2018,1.25
604822,2017,2.0
604822,2018,1.3333333333333333
604825,2017,0.0
604825,2018,0.0
604839,2017,0.0
604839,2018,0.0
604870,2017,2.391304347826087
604870,2018,1.0526315789473684
604943,2017,1.3333333333333333
604943,2018,2.0833333333333335
605127,2017,1.6666666666666667
605127,2018,2.0
605134,2017,1.3333333333333333
605134,2018,1.5833333333333333
605184,2017,1.0
605184,2018,1.5
605269,2017,1.25
605269,2018,0.75
605320,2017,2.75
605320,2018,2.75
605322,2017,1.5
605322,2018,1.25
605341,2017,1.3333333333333333
605341,2018,1.4166666666666667
605343,2017,0.5
605343,2018,1.9166666666666667
605421,2017,1.1666666666666667
605421,2018,2.0
605500,2017,2.0833333333333335
605500,2018,2.5833333333333335
605505,2017,2.25
605505,2018,1.1666666666666667
605723,2017,1.6666666666666667
605723,2018,0.5
605761,2017,0.9166666666666666
605761,2018,0.3333333333333333
605768,2017,0.0
605768,2018,0.0
605787,2017,1.6666666666666667
605787,2018,1.75
605790,2017,1.25
605790,2018,1.3333333333333333
605803,2017,2.3333333333333335
605803,2018,2.3333333333333335
605849,2017,2.0833333333333335
605849,2018,2.25
605874,2017,0.0
605874,2018,1.5833333333333333
605877,2017,1.3333333333333333
605877,2018,2.0833333333333335
605907,2017,1.6666666666666667
605907,2018,1.6666666666666667
605926,2017,1.6666666666666667
605926,2018,1.5
606004,2017,0.0
606004,2018,1.3333333333333333
606026,2017,2.25
606026,2018,1.9166666666666667
606060,2017,0.75
606060,2018,2.0
606074,2017,0.5833333333333334
606074,2018,0.75
606076,2017,0.0
606076,2018,0.0
606117,2017,0.0
606117,2018,0.0
606214,2017,1.6666666666666667
606214,2018,1.1666666666666667
606344,2017,1.75
606344,2018,0.0
606371,2017,0.9166666666666666
606371,2018,1.4166666666666667
606396,2018,2.6363636363636362
606455,2017,1.9166666666666667
606455,2018,1.25
606563,2017,2.0833333333333335
606563,2018,0.5
606600,2017,1.0833333333333333
606600,2018,0.75
606712,2017,1.9166666666666667
606712,2018,0.25
606811,2017,0.0
606811,2018,0.0
606846,2017,1.5833333333333333
606846,2018,2.0833333333333335
606852,2017,1.4166666666666667
606852,2018,1.8333333333333333
606875,2017,1.9166666666666667
606875,2018,2.5833333333333335
606877,2017,1.3333333333333333
606877,2018,0.75
606962,2017,0.16666666666666666
606962,2018,1.0833333333333333
606989,2017,1.5833333333333333
606989,2018,2.0
607115,2017,1.4166666666666667
607115,2018,1.3333333333333333
607117,2017,1.0833333333333333
607117,2018,1.5
607123,2017,1.6666666666666667
607123,2018,1.6666666666666667
607266,2017,0.0
607266,2018,0.0
607275,2017,1.75
607275,2018,1.4166666666666667
607292,2017,1.8333333333333333
607292,2018,1.5833333333333333
607347,2017,1.1666666666666667
607347,2018,1.5833333333333333
607405,2017,1.0833333333333333
607405,2018,1.9166666666666667
607453,2017,1.9166666666666667
607453,2018,1.4166666666666667
607480,2017,1.0
607480,2018,1.25
607489,2017,1.0833333333333333
607489,2018,1.5833333333333333
607538,2017,0.3333333333333333
607538,2018,1.6666666666666667
607548,2017,1.6666666666666667
607548,2018,0.75
607555,2017,2.0833333333333335
607555,2018,0.5833333333333334
607565,2017,2.25
607565,2018,0.5833333333333334
607588,2018,3.4545454545454546
607662,2017,2.3333333333333335
607662,2018,1.1666666666666667
607696,2017,1.5833333333333333
607696,2018,1.4166666666666667
607752,2017,0.0
607752,2018,0.0
607769,2018,6.2727272727272725
607847,2017,0.0
607847,2018,1.0
607856,2017,1.6666666666666667
607856,2018,0.8333333333333334
607885,2017,1.5833333333333333
607885,2018,2.1666666666666665
607993,2017,0.8333333333333334
607993,2018,0.0
607997,2017,1.0833333333333333
607997,2018,1.8333333333333333
608070,2017,2.1666666666666665
608070,2018,2.75
608087,2017,1.0
608087,2018,1.3333333333333333
608116,2017,1.25
608116,2018,1.4166666666666667
608159,2017,1.25
608159,2018,1.0
608241,2017,1.3333333333333333
608241,2018,1.5
608326,2017,0.0
608326,2018,1.3333333333333333
608370,2017,2.0
608370,2018,0.9166666666666666
608384,2017,1.5833333333333333
608384,2018,1.6666666666666667
608419,2017,1.1666666666666667
608419,2018,2.9166666666666665
608493,2017,1.75
608493,2018,1.6666666666666667
608504,2017,0.0
608504,2018,0.0
608508,2017,2.25
608508,2018,1.1666666666666667
608517,2017,1.5833333333333333
608517,2018,2.25
608537,2017,0.0
608537,2018,1.0
608601,2017,1.25
608601,2018,0.6666666666666666
608605,2017,1.6666666666666667
608605,2018,0.9166666666666666
608739,2017,2.4166666666666665
608739,2018,1.5
608758,2017,1.0833333333333333
608758,2018,2.25
608850,2017,1.6666666666666667
608850,2018,2.3333333333333335
608974,2017,1.1666666666666667
608974,2018,1.75
609009,2017,1.4166666666666667
609009,2018,1.6666666666666667
609072,2017,1.0
609072,2018,2.25
609174,2017,1.5
609174,2018,2.1666666666666665
609184,2017,1.0
609184,2018,1.75
609296,2017,1.6666666666666667
609296,2018,1.75
609532,2017,2.1666666666666665
609532,2018,1.3333333333333333
609650,2017,0.0
609650,2018,1.4166666666666667
609664,2017,0.0
609664,2018,0.4166666666666667
609667,2017,0.5
609667,2018,2.1666666666666665
609730,2017,1.6666666666666667
609730,2018,1.4166666666666667
609778,2017,1.0
609778,2018,1.25
609878,2017,0.0
609878,2018,0.0
609971,2017,1.5
609971,2018,2.0833333333333335
610096,2017,1.9166666666666667
610096,2018,1.25
610393,2017,0.8333333333333334
610393,2018,1.5
610432,2017,2.25
610432,2018,2.5833333333333335
610465,2017,0.75
610465,2018,1.4166666666666667
610482,2017,1.6666666666666667
610482,2018,0.16666666666666666
610573,2017,1.5833333333333333
610573,2018,1.5
610585,2017,2.0
610585,2018,1.25
610631,2017,0.0
610631,2018,0.0
610684,2017,1.5
610684,2018,1.75
610860,2017,0.0
610860,2018,0.0
610916,2017,0.0
610916,2018,0.5833333333333334
610946,2017,1.6666666666666667
610946,2018,2.0833333333333335
611029,2017,0.08333333333333333
611029,2018,1.9166666666666667
611046,2017,0.25
611046,2018,0.75
611051,2017,1.25
611051,2018,1.3333333333333333
611084,2017,1.0
611084,2018,1.75
611086,2017,1.6666666666666667
611086,2018,1.75
611247,2017,0.0
611247,2018,0.0
611356,2017,2.0
611356,2018,1.0833333333333333
611366,2017,0.6666666666666666
611366,2018,0.9166666666666666
611415,2017,1.5833333333333333
611415,2018,1.4166666666666667
611436,2017,1.8333333333333333
611436,2018,1.4166666666666667
611464,2017,1.5833333333333333
611464,2018,1.3333333333333333
611481,2017,1.3333333333333333
611481,2018,1.3333333333333333
611538,2017,1.5833333333333333
611538,2018,1.75
611582,2017,1.5
611582,2018,1.0833333333333333
611618,2017,1.25
611618,2018,1.5
611667,2018,6.545454545454546
611673,2017,1.25
611673,2018,2.0
611689,2017,1.6666666666666667
611689,2018,1.5
611765,2017,0.0
611765,2018,2.1666666666666665
611817,2017,1.3333333333333333
611817,2018,2.5
611873,2017,1.5833333333333333
611873,2018,2.25
611990,2017,1.6666666666666667
611990,2018,1.0
612013,2017,0.75
612013,2018,0.25
612019,2017,0.0
612019,2018,1.3333333333333333
612060,2017,1.6666666666666667
612060,2018,1.3333333333333333
612074,2017,0.9166666666666666
612074,2018,1.25
612122,2017,0.8333333333333334
612122,2018,1.25
612140,2017,2.0833333333333335
612140,2018,0.5833333333333334
612144,2017,1.8333333333333333
612144,2018,1.25
612162,2017,0.8333333333333334
612162,2018,1.8333333333333333
612186,2017,1.3333333333333333
612186,2018,1.5833333333333333
612233,2017,1.3333333333333333
612233,2018,0.6666666666666666
612269,2017,2.25
612269,2018,0.5833333333333334
612294,2017,0.6666666666666666
612294,2018,0.9166666666666666
612311,2017,1.25
612311,2018,1.6666666666666667
612339,2017,1.25
612339,2018,1.4166666666666667
612370,2017,0.0
612370,2018,0.0
612488,2017,1.9166666666666667
612488,2018,2.5833333333333335
612510,2017,1.3333333333333333
612510,2018,2.5833333333333335
612555,2017,1.75
612555,2018,1.6666666666666667
612595,2017,0.0
612595,2018,0.0
612650,2017,1.75
612650,2018,0.0
612664,2017,0.8333333333333334
612664,2018,2.0833333333333335
612703,2017,1.8333333333333333
612703,2018,1.75
612719,2017,1.0833333333333333
612719,2018,2.3333333333333335
612742,2017,0.0
612742,2018,0.0
612795,2017,1.4166666666666667
612795,2018,2.5833333333333335
612834,2017,1.8333333333333333
612834,2018,1.4166666666666667
612905,2017,1.4166666666666667
612905,2018,1.5
612955,2017,1.4166666666666667
612955,2018,1.0833333333333333
612963,2017,0.0
612963,2018,0.25
612995,2017,1.3333333333333333
612995,2018,1.0833333333333333
613076,2017,1.5
613076,2018,0.8333333333333334
613185,2017,2.1666666666666665
613185,2018,0.75
613195,2017,1.25
613195,2018,0.9166666666666666
613234,2017,2.1666666666666665
613234,2018,1.3333333333333333
613265,2017,1.75
613265,2018,2.0833333333333335
613303,2017,2.5
613303,2018,1.0833333333333333
613546,2017,1.75
613546,2018,1.25
613709,2017,0.0
613709,2018,0.0
613747,2017,1.9166666666666667
613747,2018,1.8333333333333333
613804,2017,1.9166666666666667
613804,2018,0.9166666666666666
613860,2018,6.0
613908,2017,1.8333333333333333
613908,2018,1.3333333333333333
613925,2017,1.0833333333333333
613925,2018,0.0
614000,2017,2.0
614000,2018,1.1666666666666667
614063,2017,2.0
614063,2018,2.1666666666666665
614100,2017,2.5833333333333335
614100,2018,0.9166666666666666
614106,2017,2.25
614106,2018,1.0
614122,2017,1.3333333333333333
614122,2018,1.0833333333333333
614164,2017,2.0
614164,2018,1.75
614219,2017,2.4166666666666665
614219,2018,1.6666666666666667
614221,2017,0.0
614221,2018,1.4166666666666667
614246,2017,1.5833333333333333
614246,2018,2.3333333333333335
614307,2017,0.6666666666666666
614307,2018,1.5
614350,2017,3.0
614350,2018,1.1666666666666667
614373,2017,1.9166666666666667
614373,2018,1.0
614377,2017,0.0
614377,2018,0.8333333333333334
614379,2017,1.3333333333333333
614379,2018,1.8333333333333333
614428,2017,0.0
614428,2018,0.0
614441,2017,1.6666666666666667
614441,2018,1.25
614574,2017,0.0
614574,2018,1.5833333333333333
614634,2017,1.9166666666666667
614634,2018,1.8333333333333333
614720,2017,0.0
614720,2018,0.0
614721,2018,3.727272727272727
614782,2017,0.16666666666666666
614782,2018,1.5
614787,2017,0.25
614787,2018,0.0
614810,2017,1.75
614810,2018,1.0
614830,2017,2.9166666666666665
614830,2018,2.75
614871,2017,0.0
614871,2018,0.4166666666666667
615022,2017,1.6666666666666667
615022,2018,1.1666666666666667
615054,2017,1.5
615054,2018,0.9166666666666666
615131,2017,1.0833333333333333
615131,2018,1.0833333333333333
615201,2017,1.5833333333333333
615201,2018,1.8333333333333333
615214,2017,2.0
615214,2018,1.75
615244,2017,0.8333333333333334
615244,2018,1.5833333333333333
615251,2017,1.5
615251,2018,1.9166666666666667
615327,2017,0.3333333333333333
615327,2018,2.0833333333333335
615385,2017,1.8333333333333333
615385,2018,0.0
615394,2017,1.3333333333333333
615394,2018,1.9166666666666667
615411,2017,2.75
615411,2018,1.75
615439,2017,1.391304347826087
615439,2018,1.7391304347826086
615459,2018,4.7272727272727275
615528,2017,1.4166666666666667
615528,2018,0.5833333333333334
615529,2017,1.3333333333333333
615529,2018,1.75
615561,2017,2.1363636363636362
615561,2018,1.5
615578,2017,1.5833333333333333
615578,2018,1.9166666666666667
615617,2017,1.4166666666666667
615617,2018,0.75
615662,2017,2.5
615662,2018,1.25
615673,2017,1.1666666666666667
615673,2018,1.8333333333333333
615678,2017,0.08333333333333333
615678,2018,1.5
615826,2017,1.9166666666666667
615826,2018,0.9166666666666666
615854,2017,1.75
615854,2018,2.0833333333333335
615945,2017,0.0
615945,2018,0.5833333333333334
615989,2017,1.5833333333333333
615989,2018,1.9166666666666667
616083,2017,2.0833333333333335
616083,2018,1.6666666666666667
616137,2017,0.25
616137,2018,0.4166666666666667
616162,2017,1.75
616162,2018,1.5833333333333333
616183,2017,0.75
616183,2018,0.0
616207,2017,0.0
616207,2018,0.5
616220,2017,1.0833333333333333
616220,2018,1.4166666666666667
616226,2017,1.5
616226,2018,2.0833333333333335
616342,2017,1.0833333333333333
616342,2018,1.5
616350,2017,0.75
616350,2018,1.4166666666666667
616374,2017,0.8333333333333334
616374,2018,0.0
616416,2017,2.0
616416,2018,0.8333333333333334
616447,2017,0.0
616447,2018,0.6666666666666666
616500,2017,2.0
616500,2018,1.0
616522,2017,0.0
616522,2018,0.0
616611,2017,0.0
616611,2018,0.0
616641,2017,0.0
616641,2018,0.5
616650,2017,1.6666666666666667
616650,2018,1.3333333333333333
616667,2017,0.9166666666666666
616667,2018,1.75
616722,2017,1.25
616722,2018,0.4166666666666667
616739,2017,1.0
616739,2018,0.5833333333333334
616746,2017,0.0
616746,2018,1.6666666666666667
616835,2018,5.636363636363637
616857,2017,1.25
616857,2018,1.0833333333333333
616875,2017,1.4166666666666667
616875,2018,0.9166666666666666
616920,2017,1.6666666666666667
616920,2018,1.8333333333333333
616956,2017,0.0
616956,2018,0.3333333333333333
617008,2017,1.8333333333333333
617008,2018,0.75
617079,2017,1.0833333333333333
617079,2018,1.75
617099,2017,1.5
617099,2018,1.75
617108,2017,1.0
617108,2018,0.0
617171,2017,1.5
617171,2018,2.0833333333333335
617263,2017,1.5
617263,2018,1.9166666666666667
617296,2017,1.0
617296,2018,1.1666666666666667
617326,2017,1.5833333333333333
617326,2018,1.5
617348,2017,2.0833333333333335
617348,2018,1.75
617447,2017,2.0833333333333335
617447,2018,1.4166666666666667
617471,2017,1.6666666666666667
617471,2018,1.0833333333333333
617484,2017,0.9166666666666666
617484,2018,2.25
617489,2017,1.6363636363636365
617489,2018,1.5833333333333333
617516,2017,0.5833333333333334
617516,2018,1.75
617670,2017,2.5
617670,2018,1.25
617916,2017,1.5
617916,2018,1.5833333333333333
617960,2017,1.5
617960,2018,1.5833333333333333
618022,2017,1.1666666666666667
618022,2018,1.5833333333333333
618089,2017,0.0
618089,2018,1.0
618100,2017,0.75
618100,2018,0.5833333333333334
618112,2017,1.5
618112,2018,0.9166666666666666
618124,2017,1.3333333333333333
618124,2018,1.25
618226,2017,0.0
618226,2018,1.0833333333333333
618300,2017,1.0
618300,2018,1.5833333333333333
618302,2017,1.9166666666666667
618302,2018,1.0
618309,2017,1.8333333333333333
618309,2018,0.8333333333333334
618329,2017,1.25
618329,2018,1.6666666666666667
618379,2017,2.3333333333333335
618379,2018,1.8333333333333333
618390,2017,1.25
618390,2018,1.9166666666666667
618409,2017,1.6666666666666667
618409,2018,1.75
618461,2017,2.0
618461,2018,1.25
618494,2017,0.08333333333333333
618494,2018,2.0
618523,2017,2.0833333333333335
618523,2018,0.9166666666666666
618524,2017,1.5
618524,2018,0.8333333333333334
618601,2017,1.1666666666666667
618601,2018,1.1666666666666667
618656,2017,1.0
618656,2018,1.25
618719,2017,1.8333333333333333
618719,2018,2.1666666666666665
618731,2017,1.6666666666666667
618731,2018,1.4166666666666667
618817,2017,2.1666666666666665
618817,2018,1.0
618823,2017,1.6666666666666667
618823,2018,0.8333333333333334
618824,2017,1.75
618824,2018,1.0833333333333333
618830,2017,1.6666666666666667
618830,2018,3.4166666666666665
618871,2017,0.0
618871,2018,1.25
618877,2017,0.0
618877,2018,0.5
618886,2017,1.1666666666666667
618886,2018,2.0
619141,2017,1.6666666666666667
619141,2018,0.0
619268,2017,2.1666666666666665
619268,2018,1.3333333333333333
619337,2017,0.0
619337,2018,1.0
619404,2017,1.5
619404,2018,1.1666666666666667
619483,2017,1.8333333333333333
619483,2018,1.4166666666666667
619537,2017,1.75
619537,2018,1.25
619548,2017,1.25
619548,2018,2.0
619596,2017,0.08333333333333333
619596,2018,0.75
619693,2017,1.8333333333333333
619693,2018,1.25
619826,2017,1.5
619826,2018,1.5
619840,2017,1.6666666666666667
619840,2018,1.5833333333333333
619916,2017,1.3333333333333333
619916,2018,0.9166666666666666
619920,2017,1.9166666666666667
619920,2018,2.9166666666666665
620078,2018,5.818181818181818
620084,2017,0.8333333333333334
620084,2018,0.8333333333333334
620094,2017,1.4166666666666667
620094,2018,2.5833333333333335
620122,2017,1.75
620122,2018,1.6666666666666667
620406,2017,1.3333333333333333
620406,2018,1.25
620446,2017,1.25
620446,2018,1.8333333333333333
620465,2017,2.0833333333333335
620465,2018,1.6666666666666667
620480,2017,1.4166666666666667
620480,2018,1.5
620563,2017,2.1666666666666665
620563,2018,1.0
620584,2017,1.25
620584,2018,1.0833333333333333
620587,2017,0.0
620587,2018,0.0
620674,2017,0.0
620674,2018,0.16666666666666666
620741,2017,0.4166666666666667
620741,2018,1.6666666666666667
620792,2017,0.9166666666666666
620792,2018,0.0
620858,2017,1.4166666666666667
620858,2018,2.1666666666666665
620969,2017,0.0
620969,2018,1.0
620990,2017,0.0
620990,2018,1.8333333333333333
621006,2017,1.6666666666666667
621006,2018,2.25
621072,2018,5.181818181818182
621093,2017,2.0833333333333335
621093,2018,2.0
621180,2017,1.1666666666666667
621180,2018,1.1666666666666667
621190,2017,2.1666666666666665
621190,2018,1.3333333333333333
621218,2017,1.9166666666666667
621218,2018,2.1666666666666665
621279,2017,0.5833333333333334
621279,2018,1.3333333333333333
621583,2017,1.75
621583,2018,1.8333333333333333
621695,2017,2.5833333333333335
621695,2018,1.25
621731,2017,1.5
621731,2018,0.8333333333333334
621750,2017,1.3333333333333333
621750,2018,1.6666666666666667
621814,2017,2.3333333333333335
621814,2018,1.0833333333333333
621823,2017,0.0
621823,2018,1.5833333333333333
621832,2017,1.6666666666666667
621832,2018,1.3333333333333333
621876,2017,2.5833333333333335
621876,2018,0.9166666666666666
621940,2017,0.3333333333333333
621940,2018,0.8333333333333334
621951,2017,1.8333333333333333
621951,2018,1.4166666666666667
622006,2017,1.75
622006,2018,1.8333333333333333
622019,2017,1.8333333333333333
622019,2018,1.4166666666666667
622036,2017,0.0
622036,2018,0.6666666666666666
622171,2017,0.0
622171,2018,0.4166666666666667
622269,2017,0.0
622269,2018,0.0
622302,2017,0.0
622302,2018,0.75
622324,2017,1.5
622324,2018,1.0833333333333333
622334,2017,1.75
622334,2018,1.0
622527,2017,1.6666666666666667
622527,2018,2.25
622610,2017,0.75
622610,2018,1.3333333333333333
622632,2017,0.0
622632,2018,0.0
622697,2017,0.75
622697,2018,1.4166666666666667
622776,2017,0.08333333333333333
622776,2018,1.75
622794,2017,0.0
622794,2018,0.08333333333333333
622801,2017,0.0
622801,2018,0.0
622822,2017,0.4166666666666667
622822,2018,0.5
622883,2017,2.25
622883,2018,1.25
622906,2017,1.75
622906,2018,1.6666666666666667
622953,2017,0.0
622953,2018,0.0
622975,2017,0.0
622975,2018,1.8636363636363635
622992,2017,0.0
622992,2018,0.0
623008,2017,0.0
623008,2018,1.1666666666666667
623071,2017,0.16666666666666666
623071,2018,1.75
623144,2017,1.8333333333333333
623144,2018,1.8333333333333333
623154,2017,0.9166666666666666
623154,2018,0.0
623222,2017,1.5833333333333333
623222,2018,1.1666666666666667
623327,2017,1.25
623327,2018,0.75
623341,2017,0.0
623341,2018,0.0
623478,2017,1.0833333333333333
623478,2018,0.5
623537,2017,2.4166666666666665
623537,2018,0.8333333333333334
623569,2017,1.5833333333333333
623569,2018,1.3333333333333333
623654,2017,0.5833333333333334
623654,2018,0.5833333333333334
623688,2017,2.3333333333333335
623688,2018,2.1666666666666665
623861,2017,0.8333333333333334
623861,2018,1.4166666666666667
623903,2017,1.5833333333333333
623903,2018,1.5833333333333333
623946,2017,0.0
623946,2018,0.3333333333333333
624065,2017,1.0833333333333333
624065,2018,1.1666666666666667
624216,2017,1.5833333333333333
624216,2018,2.1666666666666665
624407,2017,1.5
624407,2018,2.1666666666666665
624463,2017,1.8333333333333333
624463,2018,1.25
624485,2017,0.0
624485,2018,0.0
624487,2017,1.75
624487,2018,1.3333333333333333
624528,2017,0.0
624528,2018,0.0
624569,2018,4.454545454545454
624621,2017,0.9166666666666666
624621,2018,0.16666666666666666
624704,2017,0.0
624704,2018,1.3333333333333333
624881,2017,0.6666666666666666
624881,2018,1.9166666666666667
624929,2017,2.8333333333333335
624929,2018,1.3333333333333333
624935,2017,1.4166666666666667
624935,2018,2.0
624980,2017,1.0833333333333333
624980,2018,2.3333333333333335
625033,2017,1.25
625033,2018,2.0833333333333335
625123,2017,0.9166666666666666
625123,2018,2.0
625183,2017,1.5833333333333333
625183,2018,1.4166666666666667
625318,2017,0.0
625318,2018,0.75
625320,2018,8.727272727272727
625434,2017,1.9166666666666667
625434,2018,1.9166666666666667
625451,2017,1.75
625451,2018,0.9166666666666666
625458,2017,1.5833333333333333
625458,2018,1.0833333333333333
625497,2017,1.5
625497,2018,2.0833333333333335
625524,2017,0.75
625524,2018,1.4166666666666667
625557,2017,2.0
625557,2018,1.3333333333333333
625599,2017,1.4166666666666667
625599,2018,1.9166666666666667
625621,2017,1.5
625621,2018,1.5833333333333333
625784,2017,1.0
625784,2018,1.6666666666666667
625859,2017,1.0833333333333333
625859,2018,1.8333333333333333
625870,2017,1.6666666666666667
625870,2018,2.0833333333333335
625945,2017,1.0833333333333333
625945,2018,2.0
626030,2017,1.8333333333333333
626030,2018,1.0833333333333333
626046,2017,0.0
626046,2018,0.5833333333333334
626068,2017,0.0
626068,2018,0.3333333333333333
626070,2017,0.0
626070,2018,0.0
626149,2017,2.25
626149,2018,2.25
626211,2017,1.1666666666666667
626211,2018,1.4166666666666667
626217,2017,0.0
626217,2018,0.0
626312,2017,0.0
626312,2018,0.0
626326,2017,0.0
626326,2018,0.0
626474,2017,2.3333333333333335
626474,2018,1.5
626510,2017,0.0
626510,2018,0.0
626542,2017,1.8333333333333333
626542,2018,1.0833333333333333
626560,2018,3.0
626664,2017,2.1666666666666665
626664,2018,1.3333333333333333
626746,2017,1.0
626746,2018,1.3333333333333333
626762,2017,0.4166666666666667
626762,2018,2.0
626767,2017,0.0
626767,2018,1.5833333333333333
626973,2017,2.25
626973,2018,0.8333333333333334
627107,2017,0.25
627107,2018,0.0
627191,2017,1.1666666666666667
627191,2018,0.0
627244,2017,0.0
627244,2018,0.0
627354,2017,2.0833333333333335
627354,2018,1.9166666666666667
627373,2017,0.0
627373,2018,0.25
627428,2017,1.9166666666666667
627428,2018,2.0833333333333335
627485,2017,2.25
627485,2018,2.1666666666666665
627489,2017,2.5
627489,2018,1.0
627502,2017,0.0
627502,2018,0.6666666666666666
627568,2017,0.5833333333333334
627568,2018,0.0
627670,2017,1.8333333333333333
627670,2018,1.75
627778,2017,0.5833333333333334
627778,2018,1.0833333333333333
627791,2017,1.1666666666666667
627791,2018,1.4166666666666667
627826,2017,1.0833333333333333
627826,2018,1.25
627869,2017,0.0
627869,2018,0.0
627893,2017,1.0833333333333333
627893,2018,1.9166666666666667
627913,2017,0.0
627913,2018,0.0
627915,2017,1.3333333333333333
627915,2018,1.8333333333333333
627970,2017,1.0833333333333333
627970,2018,1.5833333333333333
628017,2017,1.25
628017,2018,1.75
628081,2017,1.6666666666666667
628081,2018,0.9166666666666666
628096,2017,2.0
628096,2018,2.0833333333333335
628130,2017,1.6666666666666667
628130,2018,1.5833333333333333
628169,2017,2.75
628169,2018,1.75
628180,2017,1.3333333333333333
628180,2018,1.5833333333333333
628211,2017,2.5833333333333335
628211,2018,2.1666666666666665
628258,2017,2.0833333333333335
628258,2018,2.3333333333333335
628320,2017,1.5
628320,2018,1.5833333333333333
628409,2017,1.6666666666666667
628409,2018,1.5833333333333333
628431,2017,1.5
628431,2018,1.4166666666666667
628452,2017,0.0
628452,2018,0.0
628475,2017,2.1666666666666665
628475,2018,1.9166666666666667
628533,2017,1.5833333333333333
628533,2018,1.4166666666666667
628578,2017,2.8333333333333335
628578,2018,1.0833333333333333
628596,2017,1.3333333333333333
628596,2018,1.9166666666666667
628618,2017,2.4166666666666665
628618,2018,1.75
628669,2017,1.3333333333333333
628669,2018,1.3333333333333333
628837,2017,0.0
628837,2018,0.08333333333333333
628840,2017,0.0
628840,2018,1.0
628844,2017,1.75
628844,2018,0.5833333333333334
628860,2017,1.5833333333333333
628860,2018,2.1666666666666665
628917,2017,0.8333333333333334
628917,2018,1.25
628924,2017,2.1666666666666665
628924,2018,1.5833333333333333
628952,2017,1.4166666666666667
628952,2018,1.1666666666666667
629177,2017,2.0
629177,2018,0.6666666666666666
629267,2017,0.0
629267,2018,0.0
629299,2017,1.0
629299,2018,0.9166666666666666
629341,2017,0.0
629341,2018,0.0
629394,2017,0.5833333333333334
629394,2018,1.9166666666666667
629410,2017,0.75
629410,2018,2.1666666666666665
629642,2017,1.25
629642,2018,1.9166666666666667
629706,2017,1.5833333333333333
629706,2018,1.5833333333333333
629753,2017,2.4166666666666665
629753,2018,1.1666666666666667
629966,2017,0.0
629966,2018,0.5833333333333334
629995,2017,0.0
629995,2018,0.4166666666666667
630034,2017,0.3333333333333333
630034,2018,2.0833333333333335
630071,2017,1.3333333333333333
630071,2018,1.8333333333333333
630209,2017,0.4166666666666667
630209,2018,1.1666666666666667
630265,2017,2.4166666666666665
630265,2018,1.0833333333333333
630290,2017,1.0833333333333333
630290,2018,0.0
630320,2017,1.6666666666666667
630320,2018,2.5
630338,2017,1.8333333333333333
630338,2018,1.5
630396,2017,2.1666666666666665
630396,2018,1.9166666666666667
630588,2017,2.5
630588,2018,1.75
630694,2017,0.4166666666666667
630694,2018,0.0
630711,2017,1.5833333333333333
630711,2018,0.9166666666666666
630869,2017,2.0
630869,2018,1.3333333333333333
630880,2017,1.1666666666666667
630880,2018,0.5
630920,2018,4.2727272727272725
631051,2017,0.8333333333333334
631051,2018,2.0
631070,2018,2.727272727272727
631100,2017,0.0
631100,2018,0.3333333333333333
631200,2017,0.75
631200,2018,1.0833333333333333
631232,2017,0.0
631232,2018,0.0
631369,2017,0.0
631369,2018,0.0
631379,2017,1.9166666666666667
631379,2018,2.25
631406,2017,1.0
631406,2018,1.5833333333333333
631442,2017,0.0
631442,2018,0.0
631543,2017,2.5
631543,2018,2.0
631557,2017,1.4166666666666667
631557,2018,1.25
631583,2017,1.75
631583,2018,1.0
631661,2017,1.3333333333333333
631661,2018,1.4166666666666667
631683,2017,1.8333333333333333
631683,2018,1.3333333333333333
631704,2017,2.75
631704,2018,2.4166666666666665
631714,2017,0.0
631714,2018,0.0
631801,2018,4.454545454545454
631821,2017,1.75
631821,2018,0.6666666666666666
631839,2017,1.8333333333333333
631839,2018,1.4166666666666667
631853,2017,3.25
631853,2018,2.0833333333333335
631854,2017,1.8333333333333333
631854,2018,1.3333333333333333
631869,2017,1.25
631869,2018,1.8333333333333333
632097,2017,1.75
632097,2018,1.5
632103,2017,0.9166666666666666
632103,2018,1.5833333333333333
632130,2017,2.1666666666666665
632130,2018,1.9166666666666667
632199,2017,2.25
632199,2018,2.4166666666666665
632352,2017,0.8333333333333334
632352,2018,2.5
632398,2017,1.6666666666666667
632398,2018,1.9166666666666667
632399,2017,1.25
632399,2018,1.6666666666666667
632435,2017,0.5833333333333334
632435,2018,1.9166666666666667
